INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
232075221,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,167,0,2023-09-14 20:00:00+00,2023,9,Thursday,20,,HARRISON AVE,42.33954153,-71.06940928,"(42.33954152609665, -71.06940928222296)"
232089193,1831,,SICK ASSIST,D4,130,0,2023-11-03 09:00:00+00,2023,11,Friday,9,,"BOYLSTON ST & DARTMOUTH ST
BOSTON  MA 02116
UNITED",42.35007955,-71.07735048,"(42.35007954758764, -71.07735048458595)"
232007705,1831,,SICK ASSIST,B2, ,0,2023-01-29 19:47:00+00,2023,1,Sunday,19,,FRANCIS ST,42.33457447,-71.10551267,"(42.334574473243315, -71.10551267190108)"
232026223,1831,,SICK ASSIST,D4, ,0,2023-04-05 13:01:00+00,2023,4,Wednesday,13,,COMMONWEALTH AVE,42.34880418,-71.09392608,"(42.348804178589106, -71.0939260833087)"
232069076,1831,,SICK ASSIST,B3,444,0,2023-08-28 11:14:00+00,2023,8,Monday,11,,ESMOND ST,42.29861944,-71.08511068,"(42.29861944400467, -71.08511067757749)"
232022000,2647,,THREATS TO DO BODILY HARM,E5,691,0,2023-03-22 11:19:00+00,2023,3,Wednesday,11,,CENTRE ST,42.2870932,-71.14822209,"(42.28709320338153, -71.14822209118665)"
232021869,3304,,NOISY PARTY/RADIO-NO ARREST,D4, ,0,2023-03-21 21:18:00+00,2023,3,Tuesday,21,,WASHINGTON ST,42.3372117,-71.07597657,"(42.33721169929796, -71.07597656510661)"
232046458,1832,,SICK ASSIST - DRUG RELATED ILLNESS,C6, ,0,2023-06-13 17:02:00+00,2023,6,Tuesday,17,,ALLSTATE RD,42.326966,-71.06198659,"(42.326965998839725, -71.06198658978266)"
232059574,3115,,INVESTIGATE PERSON,A15, ,0,2023-07-17 19:30:00+00,2023,7,Monday,19,,VINE ST,42.37663118,-71.05593235,"(42.376631183831805, -71.05593235449719)"
232077399,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,465,0,2023-09-24 11:00:00+00,2023,9,Sunday,11,,BLUE HILL AVE,42.28482534,-71.09137437,"(42.28482533772862, -71.09137437366408)"
232038140,1831,,SICK ASSIST,E5, ,0,2023-05-16 11:50:00+00,2023,5,Tuesday,11,,MOUNT VERNON ST,42.28328723,-71.15838716,"(42.283287231371766, -71.15838716472669)"
232002070,1831,,SICK ASSIST,D14, ,0,2023-01-09 01:20:00+00,2023,1,Monday,1,,WARREN ST,42.34894446,-71.14087264,"(42.34894445504097, -71.14087263728862)"
232054480,617,,LARCENY THEFT FROM BUILDING,E18,520,0,2023-07-08 00:00:00+00,2023,7,Saturday,0,,HYDE PARK AVE,42.25621554,-71.1240203,"(42.256215542554976, -71.12402029533455)"
232040315,3125,,WARRANT ARREST - BOSTON WARRANT (MUST BE SUPPLEMENTAL),A1,111,0,2023-05-23 15:11:00+00,2023,5,Tuesday,15,,WEST ST,42.35500393,-71.06300774,"(42.35500393378434, -71.06300773872537)"
232093341,3301,,VERBAL DISPUTE,A7,19,0,2023-11-16 18:50:00+00,2023,11,Thursday,18,,BENNINGTON ST,42.37803884,-71.03046204,"(42.37803884216691, -71.03046203629142)"
232003900,724,,AUTO THEFT,C11,255,0,2023-01-15 16:00:00+00,2023,1,Sunday,16,,DORCHESTER AVE,42.31090996,-71.05767469,"(42.310909958113875, -71.05767468840078)"
232062945,3301,,VERBAL DISPUTE,E18,479,0,2023-08-08 11:43:00+00,2023,8,Tuesday,11,,RIDLON RD,42.27072077,-71.1053554,"(42.27072077261904, -71.10535539724502)"
232023974,1831,,SICK ASSIST,D14,807,0,2023-03-28 09:04:00+00,2023,3,Tuesday,9,,WESTERN AVE,42.36284135,-71.13792295,"(42.36284134765465, -71.13792294977702)"
232054885,3006,,SICK/INJURED/MEDICAL - PERSON,D4,273,0,2023-07-12 12:38:00+00,2023,7,Wednesday,12,,WASHINGTON STREET,,,
232054966,423,,ASSAULT - AGGRAVATED,A1,105,0,2023-07-12 17:43:00+00,2023,7,Wednesday,17,,"SUMMER ST & WINTER ST
BOSTON  MA 02111
UNITED STAT",42.35545853,-71.06052443,"(42.35545853241331, -71.0605244262432)"
232091994,3201,,PROPERTY - LOST/ MISSING,D14,778,0,2023-11-12 16:07:00+00,2023,11,Sunday,16,,WASHINGTON ST,42.34905564,-71.15049917,"(42.34905564195639, -71.1504991731562)"
232079533,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,355,0,2023-10-01 21:00:00+00,2023,10,Sunday,21,,GIBSON ST,42.29755486,-71.05970969,"(42.297554856340426, -71.05970968687002)"
232051891,3111,,LICENSE PREMISE VIOLATION,D4,141,0,2023-07-01 21:58:00+00,2023,7,Saturday,21,,NEWBURY STREET,,,
232050763,3114,,INVESTIGATE PROPERTY,D14,774,0,2023-06-27 23:45:00+00,2023,6,Tuesday,23,,STRATHMORE RD,42.33928648,-71.15334955,"(42.3392864803016, -71.15334954579791)"
232034610,3820,,M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,B3, ,0,2023-05-04 20:43:00+00,2023,5,Thursday,20,,"WOODROW AVE & BLUE HILL AVE
DORCHESTER  MA 02124
U",42.28555355,-71.09110971,"(42.28555355435142, -71.09110970789732)"
232032426,1402,,VANDALISM,B3,436,0,2023-04-06 09:00:00+00,2023,4,Thursday,9,,TORREY ST,42.28719421,-71.07380198,"(42.287194212292455, -71.07380197947798)"
232081239,1831,,SICK ASSIST,B3,465,0,2023-10-07 16:56:00+00,2023,10,Saturday,16,,BLUE HILL AVE,42.28482534,-71.09137437,"(42.28482533772862, -71.09137437366408)"
232031001,3126,,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,C6, ,0,2023-04-22 04:44:00+00,2023,4,Saturday,4,,W BROADWAY,42.34128702,-71.0546798,"(42.34128702104515, -71.05467980204799)"
232057396,613,,LARCENY SHOPLIFTING,D4, ,0,2023-07-20 15:08:00+00,2023,7,Thursday,15,,NEWBURY ST,42.34840532,-71.08688392,"(42.34840532084056, -71.08688391940139)"
232036427,3201,,PROPERTY - LOST/ MISSING,B3,465,0,2023-05-10 16:00:00+00,2023,5,Wednesday,16,,BLUE HILL AVENUE,,,
232069032,3115,,INVESTIGATE PERSON,D4,156,0,2023-08-28 09:37:00+00,2023,8,Monday,9,,TREMONT ST,42.34031321,-71.07844511,"(42.34031320688614, -71.07844510548252)"
232078439,3201,,PROPERTY - LOST/ MISSING,B2,309,0,2023-09-28 12:55:00+00,2023,9,Thursday,12,,MARTIN LUTHER KING JR BLVD,42.31860089,-71.08405851,"(42.318600893967655, -71.0840585146896)"
232075407,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,614,0,2023-04-02 12:25:00+00,2023,4,Sunday,12,,"BROOKLINE AVE & LONGWOOD AVE
ROXBURY  MA 02215
UNI",42.33890462,-71.10725858,"(42.338904622001806, -71.1072585771013)"
232052106,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11, ,0,2023-07-02 18:48:00+00,2023,7,Sunday,18,,HILL TOP ST,42.279737,-71.05019227,"(42.27973699842645, -71.05019227022018)"
232062410,3115,,INVESTIGATE PERSON,C6, ,0,2023-08-06 14:40:00+00,2023,8,Sunday,14,,MOHAWK ST,42.32893661,-71.05571792,"(42.32893661352527, -71.05571792396837)"
232095042,3201,,PROPERTY - LOST/ MISSING,A1,77,0,2023-11-15 00:00:00+00,2023,11,Wednesday,0,,SUDBURY ST,,,
232084406,3115,,INVESTIGATE PERSON,C11,345,0,2023-10-18 17:11:00+00,2023,10,Wednesday,17,,ARCADIA ST,42.30160687,-71.06213702,"(42.301606872883944, -71.06213702183607)"
232019887,1415,,GRAFFITI,E5, ,0,2023-03-15 09:30:00+00,2023,3,Wednesday,9,,MOUNT VERNON ST,,,
232046196,2670,,HARASSMENT/ CRIMINAL HARASSMENT,A1,77,0,2023-06-09 12:54:00+00,2023,6,Friday,12,,NEW SUDBURY ST,42.36183809,-71.05976533,"(42.3618380883142, -71.05976533206233)"
232069657,1102,,FRAUD - FALSE PRETENSE / SCHEME,B2,602,0,2023-08-30 09:27:00+00,2023,8,Wednesday,9,,TREMONT ST,42.33308055,-71.10165436,"(42.3330805536037, -71.10165436239195)"
232058069,1402,,VANDALISM,B3, ,0,2023-07-21 23:45:00+00,2023,7,Friday,23,,ARMANDINE ST,42.28431441,-71.07410903,"(42.28431440608772, -71.07410902855307)"
232004034,1102,,FRAUD - FALSE PRETENSE / SCHEME,C6,200,0,2023-01-16 11:49:00+00,2023,1,Monday,11,,W BROADWAY,42.34128702,-71.0546798,"(42.34128702104515, -71.05467980204799)"
232044558,1402,,VANDALISM,E13,574,0,2023-05-26 15:00:00+00,2023,5,Friday,15,,WASHINGTON ST,42.30971815,-71.10429498,"(42.30971815419562, -71.10429497557632)"
232050054,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11, ,0,2023-06-25 23:49:00+00,2023,6,Sunday,23,,GIBSON ST,42.29755486,-71.05970969,"(42.297554856340426, -71.05970968687002)"
232073555,616,,LARCENY THEFT OF BICYCLE,E13,574,0,2023-09-08 10:00:00+00,2023,9,Friday,10,,WASHINGTON ST,42.30971815,-71.10429498,"(42.30971815419562, -71.10429497557632)"
232069758,3126,,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,B2,264,0,2023-08-30 13:59:00+00,2023,8,Wednesday,13,,BROOKFORD ST,42.31835423,-71.07743414,"(42.318354230358004, -71.07743414105063)"
232017836,619,,LARCENY ALL OTHERS,C11,355,0,2023-03-06 15:11:00+00,2023,3,Monday,15,,GIBSON ST,42.29755486,-71.05970969,"(42.297554856340426, -71.05970968687002)"
232008705,3410,,TOWED MOTOR VEHICLE,D14, ,0,2023-02-02 11:00:00+00,2023,2,Thursday,11,,HENSHAW ST & BENTLEY ST,42.34989065,-71.15150172,"(42.34989065094086, -71.15150171865018)"
232039533,613,,LARCENY SHOPLIFTING,A7,26,0,2023-05-20 20:13:00+00,2023,5,Saturday,20,,BORDER ST,42.37620216,-71.03979963,"(42.376202163358684, -71.03979962591616)"
232013744,3810,,M/V ACCIDENT - INVOLVING BICYCLE - INJURY,D4, ,0,2023-02-20 15:20:00+00,2023,2,Monday,15,,"COLUMBUS AVE & NORTHAMPTON ST
ROXBURY  MA 02118
UN",42.34000051,-71.0824985,"(42.340000506516, -71.08249850230207)"
232093114,613,,LARCENY SHOPLIFTING,E18,490,0,2023-11-16 08:13:00+00,2023,11,Thursday,8,,AMERICAN LEGION HWY,42.27412982,-71.11674693,"(42.274129822290156, -71.11674693475842)"
232077124,3410,,TOWED MOTOR VEHICLE,B2,326,0,2023-09-24 02:00:00+00,2023,9,Sunday,2,,CRESTON ST,42.3119543,-71.07871972,"(42.31195429709672, -71.07871971519194)"
232008107,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,D4,167,0,2023-01-30 19:30:00+00,2023,1,Monday,19,,HARRISON AVE,42.33954153,-71.06940928,"(42.33954152609665, -71.06940928222296)"
232064356,617,,LARCENY THEFT FROM BUILDING,D4, ,0,2023-08-12 21:57:00+00,2023,8,Saturday,21,,HUNTINGTON AVE,42.34749854,-71.07925557,"(42.34749853876142, -71.07925557290004)"
232073856,724,,AUTO THEFT,B2,282,0,2023-09-10 23:00:00+00,2023,9,Sunday,23,,WASHINGTON ST,42.32866239,-71.08563459,"(42.32866239451696, -71.08563458516488)"
232088774,1831,,SICK ASSIST,A1,97,0,2023-11-02 03:41:00+00,2023,11,Thursday,3,,SCHOOL ST,42.35774006,-71.05956834,"(42.35774006063959, -71.05956833671577)"
232050458,3114,,INVESTIGATE PROPERTY,B3, ,0,2023-06-27 09:41:00+00,2023,6,Tuesday,9,,W TREMLETT ST,42.29435361,-71.07306777,"(42.2943536129894, -71.07306777221758)"
232022098,3115,,INVESTIGATE PERSON,B3,468,0,2023-03-22 16:55:00+00,2023,3,Wednesday,16,,OUTLOOK RD,42.28245472,-71.09448838,"(42.282454720170705, -71.0944883802545)"
232045574,3006,,SICK/INJURED/MEDICAL - PERSON,E18, ,0,2023-06-10 11:17:00+00,2023,6,Saturday,11,,RIVER ST,42.25258844,-71.13053441,"(42.252588440212044, -71.13053440795903)"
232078206,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,D4,270,0,2023-09-27 15:25:00+00,2023,9,Wednesday,15,,MASSACHUSETTS AVE & ALBANY ST,42.33350952,-71.07351059,"(42.33350951592098, -71.07351058540335)"
232020610,1831,,SICK ASSIST,B2,606,0,2023-03-17 19:45:00+00,2023,3,Friday,19,,LAWN ST,,,
232019847,801,,ASSAULT - SIMPLE,C6,914,0,2023-03-15 13:20:00+00,2023,3,Wednesday,13,,MCDONOUGH WAY,,,
232062644,2670,,HARASSMENT/ CRIMINAL HARASSMENT,A1, ,0,2023-08-07 12:05:00+00,2023,8,Monday,12,,GROVE ST,42.36077132,-71.06872396,"(42.36077132390257, -71.06872396418454)"
232044023,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,355,0,2023-06-05 10:00:00+00,2023,6,Monday,10,,GIBSON ST,42.29755486,-71.05970969,"(42.297554856340426, -71.05970968687002)"
232054018,3115,,INVESTIGATE PERSON,A1,112,0,2023-07-09 00:00:00+00,2023,7,Sunday,0,,WASHINGTON ST,42.35512291,-71.06088026,"(42.35512291409929, -71.06088025712485)"
232029509,801,,ASSAULT - SIMPLE,D14,795,0,2023-04-16 15:51:00+00,2023,4,Sunday,15,,CAMBRIDGE ST,42.35335111,-71.13780726,"(42.35335110525183, -71.1378072637245)"
232003857,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,465,0,2023-01-15 15:00:00+00,2023,1,Sunday,15,,BLUE HILL AVE,42.28482534,-71.09137437,"(42.28482533772862, -71.09137437366408)"
232082495,1402,,VANDALISM,A1,102,0,2023-10-11 19:30:00+00,2023,10,Wednesday,19,,WINTER ST,42.35602326,-71.06177661,"(42.35602325871234, -71.06177661002705)"
232059971,3410,,TOWED MOTOR VEHICLE,A1, ,0,2023-07-29 05:00:00+00,2023,7,Saturday,5,,ARLINGTON ST,42.34904062,-71.06951548,"(42.349040618974264, -71.06951547922917)"
232059545,3810,,M/V ACCIDENT - INVOLVING BICYCLE - INJURY,B2, ,0,2023-07-27 18:23:00+00,2023,7,Thursday,18,,"NEW HEATH ST & TERRACE ST
ROXBURY  MA 02130
UNITED",42.32634059,-71.09891955,"(42.32634058546877, -71.09891954782336)"
232091720,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1,77,0,2023-11-11 09:10:00+00,2023,11,Saturday,9,,NEW SUDBURY ST,42.36183809,-71.05976533,"(42.3618380883142, -71.05976533206233)"
232087392,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,E5,691,0,2023-10-28 20:03:00+00,2023,10,Saturday,20,,CENTRE ST,42.2870932,-71.14822209,"(42.28709320338153, -71.14822209118665)"
232066393,3410,,TOWED MOTOR VEHICLE,E13, ,0,2023-08-19 12:23:00+00,2023,8,Saturday,12,,WALDREN RD,42.31553269,-71.09519954,"(42.31553268901134, -71.09519953680287)"
232009592,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4, ,0,2023-02-05 18:31:00+00,2023,2,Sunday,18,,"BEACON ST & BERKELEY ST
BOSTON  MA 02116
UNITED ST",42.35480957,-71.07483044,"(42.35480956535863, -71.07483043834348)"
232034487,520,,BURGLARY - RESIDENTIAL,D14,794,0,2023-05-04 13:37:00+00,2023,5,Thursday,13,,QUINT AVE,42.35194742,-71.13410854,"(42.35194741874778, -71.13410854405207)"
232032817,3301,,VERBAL DISPUTE,B3, ,0,2023-04-28 17:25:00+00,2023,4,Friday,17,,NORWELL ST,42.29351099,-71.0777883,"(42.293510988229706, -71.07778829997552)"
232053719,2647,,THREATS TO DO BODILY HARM,E13, ,0,2023-07-08 12:31:00+00,2023,7,Saturday,12,,COLUMBUS AVE,42.31771492,-71.09823111,"(42.31771491906661, -71.09823111482771)"
232004247,801,,ASSAULT - SIMPLE,C11,402,0,2023-01-17 09:03:00+00,2023,1,Tuesday,9,,DORCHESTER AVE,42.28525978,-71.06444125,"(42.285259775052346, -71.06444125443188)"
232080206,540,,BURGLARY - COMMERICAL,C6,222,0,2023-09-02 15:30:00+00,2023,9,Saturday,15,,E FIRST ST,42.33809644,-71.03839411,"(42.33809644360669, -71.0383941126415)"
232037730,3802,,M/V ACCIDENT - PROPERTY DAMAGE,E5, ,0,2023-05-15 01:14:00+00,2023,5,Monday,1,,ROSLINDALE AVE,42.28050285,-71.13868538,"(42.28050284864523, -71.13868537627701)"
232080581,1402,,VANDALISM,C6,914,0,2023-10-05 12:21:00+00,2023,10,Thursday,12,,DR. MICHAEL GAVIN WAY,42.3261451,-71.05349195,"(42.32614510350161, -71.05349195045416)"
232063514,3410,,TOWED MOTOR VEHICLE,A7,21,0,2023-08-10 09:53:00+00,2023,8,Thursday,9,,MARION ST,42.37431396,-71.03310869,"(42.374313962461656, -71.0331086949855)"
232005368,3503,,MISSING PERSON - NOT REPORTED - LOCATED,E13,574,0,2023-01-21 02:00:00+00,2023,1,Saturday,2,,WASHINGTON ST,42.30971815,-71.10429498,"(42.30971815419562, -71.10429497557632)"
232002908,3111,,LICENSE PREMISE VIOLATION,A1, ,0,2023-01-11 22:29:00+00,2023,1,Wednesday,22,,EDINBORO ST,42.3520719,-71.05975388,"(42.352071902414664, -71.05975388489584)"
232019402,619,,LARCENY ALL OTHERS,D14, ,0,2023-03-13 15:32:00+00,2023,3,Monday,15,,SURREY ST,,,
232044648,540,,BURGLARY - COMMERICAL,C6,177,0,2023-06-07 08:30:00+00,2023,6,Wednesday,8,,MASSACHUSETTS AVE,42.33213222,-71.07131085,"(42.33213222476141, -71.071310853897)"
232080589,3201,,PROPERTY - LOST/ MISSING,B3,465,0,2023-10-05 16:28:00+00,2023,10,Thursday,16,,BLUE HILL AVE,42.28482534,-71.09137437,"(42.28482533772862, -71.09137437366408)"
232042046,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,A7, ,0,2023-05-29 13:30:00+00,2023,5,Monday,13,,BYRON ST,42.38119522,-71.01474987,"(42.38119522426537, -71.01474987116991)"
232078913,801,,ASSAULT - SIMPLE,A1,94,0,2023-09-30 03:24:00+00,2023,9,Saturday,3,,COMMERCIAL ST,42.35952673,-71.05358883,"(42.35952672758591, -71.05358882551216)"
232027933,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1, ,0,2023-04-11 13:43:00+00,2023,4,Tuesday,13,,"JOHN F. FITZGERALD SURFACE RD & STATE ST
BOSTON  M",42.35951947,-71.05244948,"(42.35951947288804, -71.05244948042498)"
232047683,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,C6,200,0,2023-06-16 21:40:00+00,2023,6,Friday,21,,W BROADWAY,42.34128702,-71.0546798,"(42.34128702104515, -71.05467980204799)"
232042907,3801,,M/V ACCIDENT - OTHER,B2, ,0,2023-06-01 13:09:00+00,2023,6,Thursday,13,,"COLUMBIA RD & HAMLET ST
DORCHESTER  MA 02125
UNITE",42.31804652,-71.06400056,"(42.318046524890974, -71.064000561087)"
232071571,3006,,SICK/INJURED/MEDICAL - PERSON,C11,399,0,2023-09-05 11:45:00+00,2023,9,Tuesday,11,,ROSLIN ST,42.28676976,-71.06812751,"(42.28676976228881, -71.06812751487875)"
232079170,1831,,SICK ASSIST,D4,596,0,2023-10-01 03:19:00+00,2023,10,Sunday,3,,"BEACON ST & CHARLESGATE
BOSTON  MA 02215
UNITED ST",42.35009652,-71.09229455,"(42.35009652146501, -71.09229455153006)"
232045309,1102,,FRAUD - FALSE PRETENSE / SCHEME,B2,920,0,2023-06-09 00:00:00+00,2023,6,Friday,0,,ELM HILL AVE,42.3080169,-71.08870775,"(42.308016904048934, -71.0887077488224)"
232072812,617,,LARCENY THEFT FROM BUILDING,D4,172,0,2023-09-09 07:37:00+00,2023,9,Saturday,7,,ALBANY ST,42.33318403,-71.07393935,"(42.333184033791795, -71.0739393469521)"
232031857,3115,,INVESTIGATE PERSON,E13, ,0,2023-04-24 13:57:00+00,2023,4,Monday,13,,WASHINGTON ST,42.30971815,-71.10429498,"(42.30971815419562, -71.10429497557632)"
232083795,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,E13,574,0,2023-10-16 04:53:00+00,2023,10,Monday,4,,WASHINGTON ST,42.30971815,-71.10429498,"(42.30971815419562, -71.10429497557632)"
232040357,1831,,SICK ASSIST,C11,335,0,2023-05-23 16:36:00+00,2023,5,Tuesday,16,,BOWDOIN ST,42.30783073,-71.06529601,"(42.30783073165466, -71.06529601498573)"
232006567,3410,,TOWED MOTOR VEHICLE,D14,774,0,2023-01-25 16:22:00+00,2023,1,Wednesday,16,,STRATHMORE ROAD,,,
232038540,619,,LARCENY ALL OTHERS,D4, ,0,2023-05-17 16:52:00+00,2023,5,Wednesday,16,,"NORTHAMPTON ST & REED ST
ROXBURY  MA 02118
UNITED ",42.33491655,-71.07632354,"(42.33491654770366, -71.07632353894726)"
232051114,1402,,VANDALISM,E18,520,0,2023-06-29 11:50:00+00,2023,6,Thursday,11,,HYDE PARK AVE,42.25621554,-71.1240203,"(42.256215542554976, -71.12402029533455)"
232055784,1831,,SICK ASSIST,B3, ,0,2023-07-15 07:53:00+00,2023,7,Saturday,7,,NORFOLK ST,42.27967008,-71.08887895,"(42.279670079640695, -71.08887894526188)"
232092308,613,,LARCENY SHOPLIFTING,D4,146,0,2023-11-13 15:49:00+00,2023,11,Monday,15,,HUNTINGTON AVE,42.34730935,-71.07915218,"(42.34730934597846, -71.07915218290486)"
232023836,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,134,0,2023-03-27 18:05:00+00,2023,3,Monday,18,,BOYLSTON ST,42.35037824,-71.07626149,"(42.35037824401699, -71.07626148756364)"
232093243,3114,,INVESTIGATE PROPERTY,B2,183,0,2023-11-16 14:39:00+00,2023,11,Thursday,14,,LEYLAND ST,42.320661,-71.07067922,"(42.320661004467574, -71.0706792248701)"
232079493,2647,,THREATS TO DO BODILY HARM,A1,62,0,2023-09-29 18:10:00+00,2023,9,Friday,18,,EMERSON PL,42.36445522,-71.06845823,"(42.36445522214811, -71.06845823242003)"
232011078,613,,LARCENY SHOPLIFTING,A7,26,0,2023-02-10 16:55:00+00,2023,2,Friday,16,,BORDER ST,42.37382705,-71.04052496,"(42.373827047842475, -71.04052495666849)"
232030006,619,,LARCENY ALL OTHERS,B2, ,0,2023-04-16 00:00:00+00,2023,4,Sunday,0,,WASHINGTON ST,42.32866239,-71.08563459,"(42.32866239451696, -71.08563458516488)"
232089243,3130,,SEARCH WARRANT,B3,476,0,2023-11-03 13:37:00+00,2023,11,Friday,13,,CUMMINS HWY,42.26864188,-71.09565573,"(42.268641876827985, -71.09565572651728)"
232058042,3202,,PROPERTY - LOST THEN LOCATED,B3,465,0,2023-07-22 00:00:00+00,2023,7,Saturday,0,,BLUE HILL AVE,42.28482534,-71.09137437,"(42.28482533772862, -71.09137437366408)"
232075770,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,167,0,2023-09-14 09:00:00+00,2023,9,Thursday,9,,HARRISON AVE,42.33954153,-71.06940928,"(42.33954152609665, -71.06940928222296)"
232023632,540,,BURGLARY - COMMERICAL,A1,113,0,2023-03-27 05:34:00+00,2023,3,Monday,5,,CHAUNCY ST,42.35408097,-71.05977482,"(42.35408097262224, -71.05977481905671)"
232063416,301,,ROBBERY,C6, ,0,2023-08-09 21:30:00+00,2023,8,Wednesday,21,,ALLSTATE RD,42.32809919,-71.06321728,"(42.328099189441325, -71.0632172846628)"
232068672,1831,,SICK ASSIST,D14,795,0,2023-08-26 22:24:00+00,2023,8,Saturday,22,,COMMONWEALTH AVE,42.34900702,-71.13860172,"(42.349007018559824, -71.13860172253322)"
232057585,1402,,VANDALISM,B3,469,0,2023-07-21 04:29:00+00,2023,7,Friday,4,,FOTTLER RD,42.27791885,-71.09640681,"(42.27791885264728, -71.09640681032585)"
232037265,1402,,VANDALISM,B3,431,0,2023-05-13 11:14:00+00,2023,5,Saturday,11,,LUCERNE ST,42.28718161,-71.08840453,"(42.28718161262004, -71.08840452964641)"
232035490,1501,,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,C11, ,0,2023-05-07 17:38:00+00,2023,5,Sunday,17,,COLUMBIA ROAD,,,
232088179,2670,,HARASSMENT/ CRIMINAL HARASSMENT,D14,806,0,2023-10-31 12:36:00+00,2023,10,Tuesday,12,,SOLDIERS FIELD RD,42.36311238,-71.14222447,"(42.36311238366955, -71.14222446565262)"
232036428,3115,,INVESTIGATE PERSON,E13, ,0,2023-05-10 16:16:00+00,2023,5,Wednesday,16,,CENTRE ST,42.3162354,-71.11387532,"(42.31623539726505, -71.11387532440574)"
232024612,3803,,M/V ACCIDENT - PERSONAL INJURY,E13, ,0,2023-03-30 14:56:00+00,2023,3,Thursday,14,,HYDE PARK AVE,42.29853585,-71.1144801,"(42.29853584963207, -71.11448009722336)"
232042161,3114,,INVESTIGATE PROPERTY,D4, ,0,2023-05-29 20:21:00+00,2023,5,Monday,20,,NORTHAMPTON ST,42.33395079,-71.07538993,"(42.33395079312848, -71.07538992670342)"
232043356,613,,LARCENY SHOPLIFTING,D4, ,0,2023-06-02 17:59:00+00,2023,6,Friday,17,,BOYLSTON ST,42.35095863,-71.0741283,"(42.35095862933817, -71.07412829839986)"
232076592,2657,,VIOLATION - CITY ORDINANCE,A1,116,0,2023-09-22 09:56:00+00,2023,9,Friday,9,,HUDSON ST,42.3507415,-71.06006181,"(42.35074149592503, -71.060061812363)"
232020787,3201,,PROPERTY - LOST/ MISSING,C11,355,0,2023-03-18 00:00:00+00,2023,3,Saturday,0,,GIBSON ST,,,
232018301,3115,,INVESTIGATE PERSON,B3, ,0,2023-03-09 13:22:00+00,2023,3,Thursday,13,,RIVER ST,,,
232047795,1831,,SICK ASSIST,A7,13,0,2023-06-17 21:57:00+00,2023,6,Saturday,21,,"BARNES AVE & CONSTITUTION BCH
EAST BOSTON  MA 0212",42.38566546,-71.00681224,"(42.385665455848205, -71.00681224493384)"
232034741,619,,LARCENY ALL OTHERS,A15,41,0,2023-04-21 17:28:00+00,2023,4,Friday,17,,VINE ST,42.37663118,-71.05593235,"(42.376631183831805, -71.05593235449719)"
232046551,3115,,INVESTIGATE PERSON,E13, ,0,2023-06-13 21:16:00+00,2023,6,Tuesday,21,,CENTRE ST,42.31127425,-71.11448433,"(42.31127424946245, -71.11448433278333)"
232020263,1831,,SICK ASSIST,D4,617,0,2023-03-16 18:48:00+00,2023,3,Thursday,18,,HUNTINGTON AVE,,,
232019396,613,,LARCENY SHOPLIFTING,D4, ,0,2023-03-13 15:05:00+00,2023,3,Monday,15,,RING RD,,,
232005943,613,,LARCENY SHOPLIFTING,A1, ,0,2023-01-23 12:20:00+00,2023,1,Monday,12,,WASHINGTON ST,42.35512291,-71.06088026,"(42.35512291409929, -71.06088025712485)"
232082002,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,A15,41,0,2023-10-07 00:30:00+00,2023,10,Saturday,0,,VINE ST,42.37663118,-71.05593235,"(42.376631183831805, -71.05593235449719)"
232022602,3801,,M/V ACCIDENT - OTHER,D4, ,0,2023-03-24 11:27:00+00,2023,3,Friday,11,,BOYLSTON ST,42.34815184,-71.08450874,"(42.34815184282904, -71.08450873611677)"
